bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
4030780050,4072032,62-95 Saunders St,11374,Multifamily Housing,0,2000,100080,1,7,115.7,11217946.6,,4.72,Multifamily Housing,,0,1170030.96,131,5992217,,,101,,0,,
4030780065,4072033,62-65 Saunders St,11374,Multifamily Housing,0,2000,101304,1,7,117.1,11635537,,4.78,Multifamily Housing,,0,1297412.25,133,4631800,,,108,,0,,
1018730031,1056510,850 Amsterdam Avenue,10025,Multifamily Housing,0,1931,82172,1,20,172.8,14261499.1,,8.09,Multifamily Housing,"{'Multifamily Housing': 75528.0, 'Retail Store': 2375.0}",0,1585787.98,65,274625.81,,,121,,,,4753571.52
4030780085,4072034,93-10/24 Queens,11374,Multifamily Housing,0,2000,104708,1,6,101.7,10283020.8,,4.21,Multifamily Housing,,0,66256.16,152,0,,,115,,0,,
3074400028,"3204127;3204126;3823375",2950 Ocean Ave,11235,Multifamily Housing,0,2000,52500,1,4,159.6,8221512.8,,6.17,Multifamily Housing,"{'Multifamily Housing': 46515.0, 'Office': 5985.0}",0,564744.41,52,3349700,,0.17,63,,0,,
1014220048,1043896,210 East 68th Street,10065,Multifamily Housing,0,1929,243802,1,16,141.6,34805359.5,,6.74,Multifamily Housing,"{'Multifamily Housing': 256474.0, 'Retail Store': 1052.0, 'Bank Branch': 2468.0, 'Office': 6125.0}",0,6507477.9,247,2121900,,3.59,186,,,,5846312.17
4030800001,4072065,63-07 Saunders St,11374,Multifamily Housing,0,2000,62400,1,6,123.1,7432018.6,,4.87,Multifamily Housing,,0,876460.09,76,3448866,,,60,,0,,
4014530010,4035763,92-16 34th Ave,11372,Multifamily Housing,0,2000,59723,1,7,143.2,8273997.2,,6.07,Multifamily Housing,,0,1034680.81,120,3553900,,,96,,,,
4097150220,4207873,140-55 burden crescent,11435,Office,0,2000,63360,1,6,52.4,3388114.1,,1.5,Office,"{'Multifamily Housing': 16235.0, 'Office': 47125.0}",0,988086.16,102,0,,0.02,67,,,,3521169.63
3074400020,"3204126;3823375; 3204127    	",2940 ocean av,11235,Multifamily Housing,0,2000,52500,1,4,116.6,5890581.4,,4.84,Multifamily Housing,"{'Multifamily Housing': 46515.0, 'Office': 5985.0}",0,556275.9,50,3349700,,0.17,63,,0,,
1006020030,1078096,622 Greenwich St,10014,Multifamily Housing,0,2000,70342,3,5,121,8276254,,4.55,Multifamily Housing,,0,1250880.08,58,3324421,,,29,,0,,
4066360001,3121890,135-10/30 Grand Central Parkway,11435,Multifamily Housing,0,2000,125164,1,6,99,11870139.7,,4.33,Multifamily Housing,,0,56308.44,0,6653400,,,181,,0,,
1009160041,1020194,236 East 36 Street,10016,Multifamily Housing,0,1929,95057,1,13,174.8,16788465.7,,8.15,Multifamily Housing,"{'Multifamily Housing': 84705.0, 'Office': 4400.0}",0,2220897.31,35,274060.11,,3.18,140,,,,6192695.99
4014610006,4035869,35-06 88th st,11372,Office,54,2000,53268,1,6,121.5,6249156.8,,4.96,Multifamily Housing,,0,676429,68,3309696,,,42,,,,
4068520011,4148338,78-40 164th St.,11366,Multifamily Housing,0,1963,98516,1,6,168.5,16390695,,6.46,Multifamily Housing,,0,2829012.89,0,63663,,,2,,0,,
4028640021,4064930,86-10 Grand Ave.,11373,Multifamily Housing,0,2000,66924,1,6,155.3,10112510.5,,6.29,Multifamily Housing,,0,1230858.53,100,5334800,,,100,,0,,
1014250029,1043929,230 E 71st St,10021,Multifamily Housing,0,2000,51270,1,6,55.1,2874239.6,,1.62,Multifamily Housing,,0,833214.22,70,96552,,,59,,,3636312.35,
4030140032,4433824,84-37 Fleet Ct,11379,Multifamily Housing,0,2000,31487,3,2,155.3,4766705.5,,6.04,Multifamily Housing,,0,613537.51,27,2213882,,,69,,0,,
4030150011,4433875,84-43 64th St,11379,Multifamily Housing,0,2000,31487,6,2,180.5,5458115.7,,8.81,Multifamily Housing,,0,387498.83,27,5886107,,,69,,0,,
3066060026,3174676,1543 w 1st st,11204,Multifamily Housing,0,2000,70266,,,103.5,7046851.4,,4.14,Multifamily Housing,,0,917508.06,138,3309400,,,60,,0,,
1008440042,1016095,91 5th Ave,10003,Other,0,2000,53058,1,8,234.1,12547822.1,,6.74,,,0,4133453.96,,305495,,,,,,762797.75,
3074630037, 3205016,2680 e 19,11235,Multifamily Housing,0,2000,108151,1,6,119.9,12408064.6,,4.93,Multifamily Housing,"{'Multifamily Housing': 103115.0, 'Office': 5036.0}",0,1200530.01,124,4858882,,0.2,107,,0,,
3052180039,3120568,601 E 18 St,11226,Multifamily Housing,0,2000,71820,1,6,56.2,4155216.1,,1.63,Multifamily Housing,,0,1209468.9,0,0,,,72,,0,,
1008420021,1016063,1 Union Sq West,10003,Multifamily Housing,0,2000,51284,1,9,276.6,14181968.9,,8.73,Multifamily Housing,,0,3548599.35,0,1957883,,,57,,,316946.63,
1021360102,1063325,665 W 160 St,10032,Multifamily Housing,0,1914,57550,1,6,112.9,6550545.8,,6.22,Multifamily Housing,"{'Multifamily Housing': 52550.0, 'Office': 5000.0}",0,748719.76,0,427634,,0.2,43,,813003.71,,
2027030053,2005463,945 e 163rd st,10459,Multifamily Housing,0,2000,61872,1,6,80.3,5028083,,2.55,Multifamily Housing,,0,1313135.5,0,702800,,,50,,4712009.74,,
4012680001,4029194,81-06 34th Ave,11372,Multifamily Housing,0,2000,60782,1,6,137.2,8421022.1,,5.75,Multifamily Housing,,0,1064072.84,84,3738182,,,66,,0,,
1020020034,1059959,600 West 136th Street,10031,Multifamily Housing,0,1926,60912,1,6,261.3,15930235.3,,14.12,Multifamily Housing,"{'Multifamily Housing': 54194.0, 'Retail Store': 4920.0}",0,1555667.17,113,4598358.06,,,44,,,,5719524.31
3076300012,3208646,2525 nostrand av,11210,Multifamily Housing,0,2000,118642,1,6,157.7,17930650.5,,6.57,Multifamily Housing,,0,1809658.61,136,4742929,,,114,,0,,
2027030025,2005456,935 e 163rd st,10459,Multifamily Housing,0,2000,61872,1,6,97.6,6118199.2,,3.12,Multifamily Housing,,0,1578070.47,0,851400,,,68,,5115159.39,,
2026970010,2005353,894 Rogers Place,10459,Multifamily Housing,0,1915,52200,1,6,188,9649253.8,,7.06,Multifamily Housing,,0,1584713.64,72,0,,,48,,,,
4099500038,4213185,183-11 Hillside Ave,11219,Multifamily Housing,0,2000,128148,,,180.8,22307099.7,,7.29,Multifamily Housing,,0,2606943.75,0,0,,,168,,0,,
4021160043,4050956,99-63 66th av,11374,Office,0,2000,93118,1,6,130.2,11682164.6,,5.37,Office,"{'Multifamily Housing': 18543.0, 'Office': 74575.0}",0,1184799.09,134,0,,0.01,106,,0,,
4031000018,4072618,65-60 wetherole st,11374,Office,0,2000,74400,1,6,117.8,8372121,,4.88,Office,"{'Multifamily Housing': 32922.0, 'Office': 41478.0}",0,787734.07,90,0,,0.02,66,,0,,
1010360028,1025010,305 West 45th Street,10036,Multifamily Housing,0,1914,44466,1,6,201.4,8961962,,9.4,Multifamily Housing,,0,924069.03,59,71302.82,,,85,,,,2590693.48
1009060042,1019842,220 E 26 St,10010,Multifamily Housing,0,2000,12393,1,7,319.2,4038179.8,,9.43,Multifamily Housing,,0,52414.53,0,8606,,,89,,0,,
4012910064,4030008,37-21 80th St,11372,Multifamily Housing,0,2000,87150,1,6,137.4,12075284.6,,5.87,Multifamily Housing,,0,1345835.93,101,4815936,,,101,,0,,
4018450010,4045575,89-50 56th Ave,11373,Multifamily Housing,0,2000,177692,1,6,136.4,23724178.8,,4.9,Multifamily Housing,,0,4487328.96,0,5776101,,,167,,0,,
1019300030,1058640,2090 7th Avenue,10027,Office,88,1913,175574,1,12,177.1,31322906.2,,6.56,Office,"{'Retail Store': 11185.0, 'Office': 164389.0}",0,7284637.06,,5000,,2.32,,,,,3928776.86
1019300037,1058641,208-220 West 125th Street,10027,Retail,97,1973,67680,1,2,75.6,4973810.7,,2.15,Retail Store,,0,3876168.48,,528400,,,,,,,
4012810065,4029695,35-21/27 81st St,11372,Multifamily Housing,0,2000,83122,1,6,91.9,7716620.4,,3.95,Multifamily Housing,,0,813493.95,78,0,,,65,,0,,
3061230038,3155777,450 95th st,11209,Multifamily Housing,0,2000,63049,1,6,126.3,7798882.2,,4.8,Multifamily Housing,,0,1252502.04,82,3180435,,,72,,0,,
3075620001,3206027,3413 avenue h,11210,Office,66,2000,66000,1,6,107.4,6994332,,4.42,Office,"{'Multifamily Housing': 4407.0, 'Office': 61593.0}",0,21460.56,67,0,,0.02,65,,0,,
2033130001,2017396,185 East 206th St,10458,Multifamily Housing,0,2000,74440,1,6,120.5,8680284.7,,4.94,,,,,,,,,,,,,
3053760076,3126256,465 east 7th st,11218,Multifamily Housing,0,2000,102550,1,6,214,22154392.6,,13.44,Multifamily Housing,,0,1586822.25,125,5082000,,,125,,,19399195,
1019530012,1059332,327 St. Nicholas Ave,10027,Multifamily Housing,0,1900,80237,1,5,125.3,9809739.1,,4.65,Multifamily Housing,,0,1599686.17,127,4014347,,,73,,0,,
3075780057,"3000000;3206449",3210 Avenue H,11210,Office,63,2000,78420,1,6,115.4,8810818.4,,4.66,Office,"{'Multifamily Housing': 7697.0, 'Office': 70723.0}",0,1056540.68,83,0,,0.01,78,,0,,
4031660095,4075016,67-67 Burns St,11375,Multifamily Housing,0,2000,109200,1,6,131.1,13991859.9,,5.22,Multifamily Housing,,0,1881852.3,0,5985737,,,112,,0,,
1022340020,1064901,656 West 204th Street,10034,Multifamily Housing,0,1920,45750,1,5,163.5,7508466.7,,9.34,Multifamily Housing,"{'Multifamily Housing': 49918.0, 'Retail Store': 3788.0}",0,764193.97,80,123502.94,,,37,,,,3809024.46
1015090006,1047504,111 East 80th Street,10075,Multifamily Housing,0,1925,52272,1,9,129.7,6811812.6,,6.66,Multifamily Housing,"{'Multifamily Housing': 52296.0, 'Office': 5100.0}",0,1075562.95,72,840.21,,3.53,33,,3219977.34,,
4021240056,4051134,102-21 63rd Rd,11375,Multifamily Housing,0,2000,87591,1,6,126.1,10655392.3,,5.14,Multifamily Housing,,0,1187591.71,122,440100,,,84,,0,,
3059170016,3147808,230  73rd St.,11209,Multifamily Housing,0,1963,46800,1,6,55.5,2655392.1,,1.59,Multifamily Housing,,0,779217.68,0,2637894,,,2,,0,,
2024610007,2002809,930 Grand Concourse,10451,Multifamily Housing,0,1948,135870,1,11,120.9,16485150,,6.71,Multifamily Housing,"{'Multifamily Housing': 120962.0, 'Office': 10401.0}",0,1763363.89,167,318454.55,,3.65,98,,,,9071244.3
1007427501,1013132,305 W 18th St,10011,Multifamily Housing,0,2000,35239,1,6,88.3,3180718.5,,2.62,Multifamily Housing,,0,895931.66,66,121155,,,60,,2871032.04,,
1006190033,1011145,95 Christopher Street,10014,Multifamily Housing,0,1930,136785,1,16,156.9,21694331.6,,8.24,Multifamily Housing,"{'Multifamily Housing': 114054.0, 'Retail Store': 3968.0}",0,3373490.31,105,315278.79,,,200,,,,8510354
2024550053,2002722,215 e 164th st,10456,Multifamily Housing,0,2000,130802,2,6,151.1,19569951.4,,5.97,Multifamily Housing,,0,2825083.9,286,9299277,,,128,,0,,
2032000020,2014361,1-9 West Fordham Road,10468,Other,0,1922,90000,1,4,337.9,30176906.4,,10.36,Office,"{'Supermarket/Grocery': 12125.0, 'Retail Store': 32219.0, 'Office': 34500.0}",0,8803929.01,,3556100,,1.01,,,,,
4002650006,4003483,43-19 - 43-23 Queens Street,11101,Warehouse (Unrefrigerated),76,1931,52500,1,3,95.2,4920770.5,,3.67,Non-Refrigerated Warehouse,,0,755362.21,,2407000,,,,,,,
2024510011,2002626,1060 Sherman Ave.,10456,Multifamily Housing,0,1927,70773,1,6,142.9,9995553.7,,5.61,Multifamily Housing,"{'Multifamily Housing': 69773.0, 'Retail Store': 1000.0}",0,101894.74,131,4635753,,,62,,0,,
1012350042,1080398,247 West 87th Street,10024,Multifamily Housing,0,1984,227605,1,26,217.4,49943135.9,,9.53,Multifamily Housing,"{'Multifamily Housing': 255393.0, 'Bank Branch': 5092.0, 'Retail Store': 7092.0, 'Parking': 24395.0}",0,4112388.14,323,2737083.58,,,157,,13036907,,
3050780014,"3116493;3116494",20 e 18,11226,Multifamily Housing,0,2000,69811,1,6,226.1,15379141.6,,10.05,Multifamily Housing,,0,1054851.84,104,4370771,,,71,,0,,
4051810006,4117035,42-37 union st,11355,Office,96,2000,49925,1,4,51.2,2624742.2,,1.71,Office,"{'Multifamily Housing': 4286.0, 'Office': 45639.0}",0,595858.48,73,479952,,0.02,53,,,3642026.4,
1021700292,1064085,320 Wadsworth Ave,10040,Multifamily Housing,0,2000,80178,1,6,155.9,12271462.2,,6.24,Multifamily Housing,,0,1621037.79,0,6419200,,,2,,0,,
1021700260,1064075,374 Wadsworth Ave,10040,Multifamily Housing,0,2000,50094,1,6,249.8,12572726.9,,16.56,,,,,,,,,,,,,
1021700091,1064059,4520 Broadway,10040,Multifamily Housing,0,2000,52215,1,6,280.7,14736702,,17.84,Multifamily Housing,,0,1285735.81,190,366507.92,,,55,,,,4117586.48
1021700042,1064051,4420 Broadway,10040,Multifamily Housing,0,2000,53538,1,6,103.8,5556488.1,,6.49,Multifamily Housing,,0,902815.2,54,2479900,,,54,,,,
3056350038,3137473,4800 14th Ave.,11219,Multifamily Housing,0,2000,53700,1,6,51.8,2843863.1,,1.57,Multifamily Housing,,0,750076.44,0,0,,,2,,0,,
3086910021,3245107,3115 brighton 6th,11235,Multifamily Housing,0,2000,86100,1,6,91.1,7513858.1,,3.69,Multifamily Housing,"{'Multifamily Housing': 78113.0, 'Office': 7987.0}",0,794784.66,92,3894700,,0.13,82,,0,,
3050890015,3116855,30 martense,11226,Multifamily Housing,0,2000,65296,1,7,107.7,6922946.1,,4.14,Multifamily Housing,"{'Multifamily Housing': 41660.0, 'Office': 23636.0}",0,921742.89,59,2795397,,0.04,56,,0,,
2025060138,2003108,1325 Ed L Grant Hwy,10452,Multifamily Housing,0,2000,63692,1,6,173.8,11146553.8,,10.44,,,,,,,,,,,,,
3013180001,3034873,25 lefferts av,11225,Office,0,2000,136892,1,6,124.2,16613192.5,,5.02,Office,"{'Multifamily Housing': 30930.0, 'Office': 105962.0}",0,2067920.56,178,7882000,,0.01,132,,0,,
4002650001,4003482,42-24 Orchard Street,11101,Warehouse (Unrefrigerated),65,1917,143678,2,5,101.9,14309837.4,,3.54,Non-Refrigerated Warehouse,,0,2144701.31,,4890600,,,,,,,
5000110020,3817561,60 hamilton av,10301,Office,0,2000,75414,1,6,163.9,12515813.2,,6.93,Office,"{'Multifamily Housing': 7606.0, 'Office': 67808.0}",0,1524950,133,0,,0.01,109,,0,,
4015440001,4038658,83-02 Cornish Av,11373,Multifamily Housing,0,2000,68326,1,6,105.8,6989483.3,,4.45,,,,,,,,,,,,,
1004310025,1005761,172 E 4th St,10009,Multifamily Housing,0,2000,121406,1,12,92.6,11391393.3,,4.5,Multifamily Housing,,0,1894205.85,137,149283,,,103,,,9418846.32,
1021700037,1064050,4410 Broadway,10040,Multifamily Housing,0,2000,52038,1,6,58.7,3127098.9,,1.83,Multifamily Housing,,0,725626.63,54,,,,54,,3123032.68,,
1021800483,1064459,165 Bennett Ave,10040,Multifamily Housing,0,2000,59952,1,6,148,8629206.7,,6.29,Multifamily Housing,,0,40944,0,0,,,2,,138690.5,,
1022150442,1064632,108 W 227 St,10463,Multifamily Housing,0,2000,67896,1,6,309.2,21142243.3,,20.53,,,,,,,,,,,,,
2024810011,2002963,16 E 169th St,10452,Multifamily Housing,0,2000,58882,1,6,196,11596299.1,,11.58,,,,,,,,,,,,,
1008220031,1015499,156 5th Ave,10010,Other,0,2000,184509,1,13.5,163,30559677.3,,6.72,,,0,195067.79,,3910,,,,,,,4771047.88
4015270001,4038182,81-11 45th Ave,11373,Multifamily Housing,0,2000,127134,1,10,157.7,19685026.1,,6.37,Multifamily Housing,,0,2498817.95,115,8751697,,,163,,0,,
2031900050,2014130,2525 Morris Ave,10468,Multifamily Housing,0,2000,56455,1,5,180.2,10224842,,10.37,Multifamily Housing,,0,936142.41,228,472539.39,,,64,,,4511814.16,
1022230012,1064787,512 Isham St,10034,Multifamily Housing,0,2000,55340,1,6,260.4,14488445.9,,17.51,,,,,,,,,,,,,
3086790007,3245024,3101 ocean pkwy,11235,Multifamily Housing,0,2000,121000,1,7,100.5,11759274.8,,4.04,Multifamily Housing,"{'Multifamily Housing': 111759.0, 'Office': 9241.0}",0,1428739.82,124,5090145,,0.11,102,,0,,
3052470006,3121585,657 e 26,11210,Multifamily Housing,0,2000,133406,1,6,143.5,18258730,,6.12,Multifamily Housing,,0,1467688.28,147,5812800,,,113,,0,,
1012840056,1035445,424 Madison Avenue,10017,Office,62,1924,74685,1,15,205.5,15340029.4,,21.56,Office,"{'Bank Branch': 6420.0, 'Office': 68259.0}",0,4025341.12,,,1592927.34,3.02,,,,,
1012320014,1033105,215 West 84th Sthreet,10024,Multifamily Housing,0,1917,115600,1,5,188.6,21365565.2,,7.02,Multifamily Housing,"{'Multifamily Housing': 105000.0, 'Retail Store': 5000.0}",0,3229568.11,128,8386990,,,128,,0,,
4022130018,4052237,69-40 108 St,11375,Multifamily Housing,0,2000,69352,1,6,139.1,9394152.8,,5.47,Multifamily Housing,,0,1244592.07,0,4187094,,,56,,0,,
2039310001,2028895,1332 Metropolitan Avenue,10462,Multifamily Housing,0,2000,67800,1,6,55.9,3841944.6,,1.67,Multifamily Housing,,0,1054041.86,0,197800,,,69,,0,,
4092650006,4193460,85-10 120 st,11415,Multifamily Housing,0,2000,61092,1,6,199.7,12108461.7,,7.33,Multifamily Housing,,0,1098820.3,97,3390648,,,71,,0,,
3058870006,3146369,7101 shore rd,11209,Multifamily Housing,0,2000,74916,1,6,192.2,13746072,,7.77,Multifamily Housing,"{'Multifamily Housing': 69916.0, 'Office': 5000.0}",0,1587052.94,70,6780496,,0.2,53,,0,,
4022207501,4052288,69-45 108th St,11375,Multifamily Housing,0,2000,101174,1,10,124.2,12246942.2,,4.94,Multifamily Housing,,0,1566203.06,140,5817210,,,103,,0,,
1012100012,1031756,147 West 79th Street,10024,Multifamily Housing,0,1926,76193,1,16,109.4,8368760.7,,5.71,Multifamily Housing,"{'Multifamily Housing': 82720.0, 'Medical Office': 800.0}",0,1120038.58,95,237386.51,,,60,,,,3926830.89
1008370036,1015897,3 West 35th Street,10001,Office,65,1912,87800,1,12,210.4,18736732.5,,7.5,Office,"{'Retail Store': 5300.0, 'Office': 82500.0}",0,4227877.44,,,,3.26,,,,2554540.32,
3068210275,"3184059;3184059;3812065",1815 east 17th st,11229,Office,0,2000,73392,1,6,121.4,9041181.7,,5.11,Office,"{'Multifamily Housing': 15499.0, 'Office': 57893.0}",0,1085606.28,84,0,,0.02,84,,0,,
3050260241,3114643,2121 Westbury Ct,11225,Multifamily Housing,0,2000,87552,1,6,192.6,16970019.3,,12.9,,,,,,,,,,,,,
3051620026,3118801,832 ocean av,11226,Office,0,2000,80676,1,6,117.9,9235608.5,,4.81,Office,"{'Multifamily Housing': 12340.0, 'Office': 68336.0}",0,1121697.59,83,0,,0.01,53,,0,,
4050210008,4113628,142-10 Roosevelt Ave,11354,Multifamily Housing,0,2000,167045,1,6,107.8,17749018.7,,4.39,Multifamily Housing,,0,2342853.89,0,8316377,,,150,,0,,
2032250148,2014962,2300 sedgwick av,10468,Office,78,2000,92748,1,6,94.4,8759289.8,,4.66,Office,"{'Multifamily Housing': 8363.0, 'Office': 84385.0}",0,1391665.99,119,634675,,0.01,80,,,3180048.34,
3068250019,3184121,2300 ocean av,11229,Multifamily Housing,0,2000,98567,1,6,150.5,14159150.3,,6.58,Multifamily Housing,,0,935311.7,76,3879927,,,84,,0,,
4051800059,4116935,42-52 Union St,11355,Multifamily Housing,0,2000,94559,1,6,69.2,6749423.6,,2.2,Multifamily Housing,,0,1815216.86,0,6596473,,,113,,0,,
4050210031,"4113633    
",142-41 41st Ave,11355,Multifamily Housing,0,2000,86534,1,6,131.7,11373697.7,,5.26,Multifamily Housing,,0,1714878.77,0,4726416,,,92,,0,,
1005590009,1077569,145 Fourth Avenue,10003,Multifamily Housing,0,1964,183895,1,17,236.6,43841736.5,,9.67,Multifamily Housing,"{'Multifamily Housing': 183721.0, 'Retail Store': 28484.0, 'Parking': 750.0}",0,6331124.98,110,2037006.25,10359336.58,,210,,,,
1007940030,1014718,625 avenue of the americas,10011,Other,0,1904,134235,1,5,94.8,12730553.4,,2.67,,,0,3048873.46,,22865,,,,,0,,
4091940007,4191831,84-06 109th st,11418,Office,0,2000,46200,1,6,145.9,6807120.3,,8.09,Office,"{'Multifamily Housing': 7410.0, 'Office': 38790.0}",0,751369.45,72,0,,0.03,52,,,2899324.9,
4050230007,4113655,143-08 Roosevelt Ave,11354,Multifamily Housing,0,2000,83983,1,6,111.1,9165336.8,,4.45,Multifamily Housing,,0,1269197.06,0,4059747,,,82,,0,,
1021420022,1063474,605 West 170th Street,10032,Multifamily Housing,0,1922,70920,1,6,221.5,15710137.9,,11.5,Multifamily Housing,"{'Multifamily Housing': 77683.0, 'Retail Store': 5386.0}",0,1734610.09,106,2467378.23,,,60,,,,4557327.27
4050500039,4114721,144-90 41st Ave,11355,Multifamily Housing,0,2000,85602,1,6,124.6,10794809.5,,6.4,Multifamily Housing,,0,1593191.3,0,4892517,,,101,,0,,
1021610001,1063863,599 West 190th St,10040,Multifamily Housing,0,2000,66146,1,6,117.5,7851374.3,,6.05,,,,,,,,,,,,,
1004520002,1006434,166 Second Avenue,10003,Multifamily Housing,0,1929,121503,1,16,155.5,19051902.8,,7.4,Multifamily Housing,"{'Multifamily Housing': 106432.0, 'Retail Store': 15807.0}",0,3761093.28,60,562816.13,,,159,,,,6363193.46
3068180025,3183899,1840 e 13,11229,Multifamily Housing,0,2000,138476,1,6,157.5,20908987.5,,6.77,Multifamily Housing,,0,1578636.18,155,5303500,,,125,,0,,
1021490084,1063583,90 Laurel Hill Terrace,10033,Multifamily Housing,0,2000,88578,1,6,62.4,5640717,,1.93,Multifamily Housing,,0,1556342.86,100,518700,,,84,,,,7120805.15
1008740069,1017903,112 E 19th St,10003,Multifamily Housing,0,2000,55049,1,12,71.1,4009592.4,,2.08,Multifamily Housing,,0,1143722.12,46,61004,,,23,,,2913748.71,
4092300066,4192752,119-37 Metropolitan Ave,11415,Multifamily Housing,0,2000,75008,1,6,140.4,10205213.8,,5.61,Multifamily Housing,,0,83280.51,0,0,,,95,,0,,
4022130001,4052236,69-39 Yellowstone Blvd,11375,Multifamily Housing,0,2000,230880,1,6,84.1,19630754.6,,3.39,Multifamily Housing,,0,2780825.07,0,9032289,,,2,,0,,
1021420045,1063480,260 fort washington av,10032,Office,0,2000,54220,1,6,70.2,3862358.2,,2.2,Office,"{'Multifamily Housing': 7216.0, 'Office': 47004.0}",0,971470.68,76,444581,,0.02,49,,,1935703.31,
1011830032,1030966,255 West End Avenue,10032,Medical Office,0,1917,67545,1,14,159.8,10863283.7,,10.29,Medical Office,"{'Multifamily Housing': 22515.0, 'Medical Office': 45030.0}",0,903688.67,90,137271,,,58,,,2933666.06,
4015810028,4039450,86-45 St James Ave,11373,Multifamily Housing,0,2000,116538,1,6,124,14184631.5,,4.8,Multifamily Housing,,0,63243.06,0,5531701,,,125,,0,,
3065180059,3170829,1000 ocean pkwy,11230,Office,0,2000,154378,1,6,93.8,14730694.7,,4.44,Office,"{'Multifamily Housing': 21465.0, 'Office': 132913.0}",0,61345.54,145,0,,0.01,121,,,,873156.66
1007970037,1014774,675 avenue of the americas,10010,Medical Office,10,1901,237000,1,6,237,56772255.2,,6.73,Medical Office,,0,17040281.88,,7297,,,,,0,,
1008790023,1018041,23 Lexington Avenue,10010,Residence Hall/Dormitory,84,1929,149481,1,16,149.4,22327474.6,,9.61,Residence Hall/Dormitory,"{'Residence Hall/Dormitory': 146526.0, 'Retail Store': 6237.0}",0,1747520.19,,302900,,,,,,,16093075.96
2057320924,2083372,2700 Henry Hudson Pkwy,10463,Multifamily Housing,0,2000,108955,1,6,64,6997038.7,,4.4,Multifamily Housing,,0,1178310.83,124,10036,,,78,,4754587.72,,
1021420030,1063475,620 West 171st Street,10032,Multifamily Housing,0,1922,68752,1,6,193.5,13369230.9,,10.09,Multifamily Housing,"{'Multifamily Housing': 68766.0, 'Retail Store': 5031.0}",0,1846088.16,102,1345145.56,,,60,,,,5040079.14
1018800029,1056681,201 West 108 Street,10025,Multifamily Housing,0,1900,51080,1,6,87.3,4507816.1,0.0,4.67,Multifamily Housing,"{'Multifamily Housing': 45080.0, 'Retail Store': 6000.0}",0,569798.35,106,1084523.66,,,43,,,2273886.22,
1015247501,1073155,1235 Park Avenue,10128,Multifamily Housing,0,1927,108587,1,15,122.3,13305801,,6.42,Multifamily Housing,,0,2023945.13,120,177235.48,,,59,,,,6007745.89
4078420033,,78-09 Springfield Blvd,11364,Multifamily Housing,0,1948,82400,66,2,150.7,12437927.4,35.07,9.7,Multifamily Housing,,0,621540.16,164,214600,,,120,,9547870.09,,
4078400002,4444542,78-09 Springfield Blvd,11364,Multifamily Housing,0,1948,82800,62,2,146.4,12118990.3,42.49,9.43,Multifamily Housing,,0,552709.88,168,224800,,,120,,10070594.59,,
4078440002,4444563,78-09 Springfield Blvd,11364,Multifamily Housing,0,1948,135900,102,2,168.7,22917392.9,56.82,11.12,Multifamily Housing,,0,824318.73,270,385900,,,198,,15839842.01,,
4078470001,4444233,78-09 Springfield Blvd,11364,Multifamily Housing,0,1948,45800,34,2,217.4,9949564,86.98,14.62,Multifamily Housing,,0,336099.06,84,4308300,,,68,,3675436.94,,
1007590001,1082258,450 9 Ave,10018,Multifamily Housing,0,1910,54947,12,5,52.2,2826267.1,,3.23,Multifamily Housing,,0,125837.97,,3468400,,,,,,1624065.76,
3005230018,3336479,5 Delevan Street,11231,Multifamily Housing,0,1920,113630,2,4,71.1,8082867.6,,2.16,Multifamily Housing,,0,348624.51,,756800,,,101,,,,
1020020101,1059980,587 Riverside Drive,10031,Multifamily Housing,0,1926,55320,1,6,165.3,9174841.1,,9.84,Multifamily Housing,,0,775609.02,,219000,,,,,5083422.9,,
1008190006,1015408,55 West 17,10011,Multifamily Housing,0,1920,54000,1,19,58.2,3083911.4,,3.52,Multifamily Housing,,0,154491.95,,478400,,,,,,2066765.83,
1021360167,1063335,900 Riverside Drive,10032,Multifamily Housing,0,1915,93184,1,6,59.7,5584424,,1.77,Multifamily Housing,,0,1747783.35,,354600,,,,,,,
4035900085,4086776,5910 Decatur,11385,Multifamily Housing,0,1922,200000,1,5,50,9991557.4,,2.75,Non-Refrigerated Warehouse,,0,3478745.54,,,,,,,,,6490280.7
4015690001,4039255,89-10 Whitney Avenue,11373,Multifamily Housing,0,1941,98222,1,6,140.1,12890881,,3.69,,,,,,,,,,,,,
3061207502,3155701,9511 Shore Road,11209,Multifamily Housing,0,1957,127163,1,6,109.3,13524292.5,39.2,4.43,Multifamily Housing,"{'Multifamily Housing': 127163.0, 'Parking': 6200.0}",0,,138,,,,104,,,,
3075770025,3206443,3111 Aurelia Court,11210,Multifamily Housing,0,1955,98420,1,6,158.9,15346509.6,116.17,6.48,Multifamily Housing,"{'Multifamily Housing': 98420.0, 'Parking': 15700.0}",0,,158,,,,97,,,,
3067030035,3179451,855 East 19th Street,11230,Multifamily Housing,0,1940,76860,1,6,138.2,10169789,0.0,5.87,Multifamily Housing,,0,829417.93,72,6601500,,,60,,,,
2044230001,2051208,2000 East Gunhill Road,10469,Senior Care Facility,47,1974,188760,5,5,257.5,48511226.2,,10.42,Senior Care Community,,0,6252069.36,,42062415.54,,,,,,,
